Position_x[pixels]	Position_y[pixels]	Relative_position_x[mm]	Relative_position_y[mm]	Relative_norm_position_x[mm]	Relative_norm_position_y[mm]	Dice_area[pixels^2]	Dice_area[mm^2]	Mean_grayscale_value	Mean_grayscale_value-central_area_of_dice	Mean_grayscale_value-cely_wafer	Mean_"gray"_kvadratic_deviation	Vertical_shape_asymmetry	Vertical_gray_asymmetry	Horizontal_shape_symetry	Area_to_perimeter_ratio	Filters:	Filter_grayscale	Filter_kvadratic_deviation	Filter_vertical_shape_asymmetry	Filter_vertical_color_asymmetry	Filter_horizontal_asymmetry	Filter_area_to_perimeter_ratio	CCT filter	Overall_filter (CCT filter excluded)	CCT_dice_mean	CCT_dice_mean_center	CCT_z_celeho_waferu	CCT_dice_difference	CIE_x	CIE_y	Cislo binu	Rozmery:	Horizontalni rozmer-stred-pixels	Horizontalni rozmer-stred	Horizontalni rozmer-nahore-pixels	Horizontalni rozmer-nahore	Horizontalni rozmer-dolu-pixels	Horizontalni rozmer-dolu	Vertikalni rozmer-stred-pixels	Vertikalni rozmer-stred	Vertikalni rozmer-vlevo-pixels	Vertikalni rozmer-vlevo	Vertikalni rozmer-vpravo-pixels	Vertikalni rozmer-vpravo	Orientace ctverecku
       1618.5017	       336.79231	       27.106105	      -18.518525	          20	         -11	        4319	      1.93503	       81.666667	       75.600000	       0.0000000	       9.3747946	       11.000000	       8344.0000	       21.000000	       17.773663	 	           1	           1	           1	           1	           1	           1	           1	           1	       5960.8471	       5700.1966	       0.0000000	       0.0000000	      0.32786262	      0.34486903	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.333336	       1.5733889	           0
       1618.5000	       496.50000	       27.105570	      -15.138046	          20	          -9	        4292	      1.92294	       79.166667	       74.270000	       0.0000000	       8.1152428	       0.0000000	       8067.0000	       0.0000000	       16.897638	 	           1	           1	           1	           1	           1	           1	           1	           1	       5853.4362	       5643.0540	       0.0000000	       0.0000000	      0.32913018	      0.34683020	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.4934	       575.99149	       27.105183	      -13.455476	          20	          -8	        4349	      1.94847	       82.166667	       76.030000	       0.0000000	       11.833223	       1.0000000	       8724.0000	       1.0000000	       16.856588	 	           1	           1	           1	           1	           1	           1	           1	           1	       5982.3293	       5718.6713	       0.0000000	       0.0000000	      0.32746160	      0.34424856	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1618.5959	       655.45843	       27.107104	      -11.773426	          20	          -7	        4306	      1.92921	       79.333333	       73.390000	       0.0000000	       9.3127930	       14.000000	       8339.0000	       13.000000	       16.952755	 	           1	           1	           1	           1	           1	           1	           1	           1	       5860.5969	       5605.2454	       0.0000000	       0.0000000	      0.32999223	      0.34816396	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.5808	       735.01192	       27.106537	      -10.089543	          20	          -6	        4361	      1.95385	       78.500000	       71.790000	       0.0000000	       10.764707	       24.000000	       7830.0000	       19.000000	       17.169291	 	           1	           1	           1	           1	           1	           1	           1	           1	       5824.7933	       5536.5024	       0.0000000	       0.0000000	      0.33160970	      0.35066651	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       1618.5686	       814.50674	       27.106029	      -8.4069032	          20	          -5	        4302	      1.92742	       78.333333	       72.410000	       0.0000000	       9.3703600	       10.000000	       8441.0000	       2.0000000	       17.631147	 	           1	           1	           1	           1	           1	           1	           1	           1	       5817.6326	       5563.1403	       0.0000000	       0.0000000	      0.33097507	      0.34968461	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.6656	       894.43512	       27.107834	      -6.7150855	          20	          -4	        4339	      1.94399	       78.166667	       73.730000	       0.0000000	       10.167817	       35.000000	       8307.0000	       45.000000	       17.566801	 	           1	           1	           1	           1	           1	           1	           1	           1	       5810.4718	       5619.8533	       0.0000000	       0.0000000	      0.32965691	      0.34764515	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       74.333336	       1.5733889	       74.666669	       1.5804445	       74.000002	       1.5663334	           0
       1618.7086	       974.04019	       27.108496	      -5.0301115	          20	          -3	        4379	      1.96191	       76.500000	       71.960000	       0.0000000	       9.9439475	       31.000000	       8310.0000	       18.000000	       17.516001	 	           1	           1	           1	           1	           1	           1	           1	           1	       5738.8646	       5543.8064	       0.0000000	       0.0000000	      0.33143468	      0.35039572	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       1618.6297	       1053.8627	       27.106576	      -3.3405360	          20	          -2	        4369	      1.95743	       76.166667	       71.900000	       0.0000000	       9.1135466	       24.000000	       7406.5000	       20.000000	       17.337301	 	           1	           1	           1	           1	           1	           1	           1	           1	       5724.5431	       5541.2285	       0.0000000	       0.0000000	      0.33149637	      0.35049116	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.333335	       1.2347222	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.666669	       1.5804445	           0
       1618.6578	       1133.4496	       27.106923	      -1.6559465	          20	          -1	        4313	      1.93234	       79.166667	       74.030000	       0.0000000	       9.5772770	       29.000000	       8213.0000	       29.000000	       17.252001	 	           1	           1	           1	           1	           1	           1	           1	           1	       5853.4362	       5632.7426	       0.0000000	       0.0000000	      0.32936341	      0.34719104	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.333335	       1.2347222	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.7295	       1213.2816	       27.108191	     0.033831508	          20	           0	        4336	      1.94265	       80.333333	       73.850000	       0.0000000	       11.209818	       37.000000	       8085.0000	       32.000000	       18.142260	 	           1	           1	           1	           1	           1	           1	           1	           1	       5903.5613	       5625.0090	       0.0000000	       0.0000000	      0.32953924	      0.34746310	   1	 	       58.666668	       1.2417778	       58.000002	       1.2276667	       58.666668	       1.2417778	       74.333336	       1.5733889	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       1618.7575	       1293.0504	       27.108536	       1.7222705	          20	           1	        4388	      1.96595	       79.500000	       73.750000	       0.0000000	       11.314095	       23.000000	       7954.5000	       15.000000	       17.622490	 	           1	           1	           1	           1	           1	           1	           1	           1	       5867.7576	       5620.7126	       0.0000000	       0.0000000	      0.32963727	      0.34761477	   1	 	       58.666668	       1.2417778	       58.666668	       1.2417778	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.333336	       1.5733889	           0
       1618.6820	       1373.0576	       27.106687	       3.4157561	          20	           2	        4377	      1.96102	       76.500000	       71.140000	       0.0000000	       12.098794	       27.000000	       8653.0000	       10.000000	       17.097656	 	           1	           1	           1	           1	           1	           1	           1	           1	       5738.8646	       5508.5756	       0.0000000	       0.0000000	      0.33228606	      0.35171297	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
